uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition,publicationDate,release
df837174-1b75-4af2-97bd-e80a78c86f38,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,HCO3,20.82,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
f22cd25f-55c0-4ae4-8635-efaa411d18e6,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,CO3,0.005,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
28c35297-767e-418c-a8d3-84ed5c02937a,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,pH,6.87,pH,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
5bfb5593-75ee-437f-a4a3-803cdd4c9934,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.RAW,A00000117967,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,TSS,9,milligramsPerLiter,"",1.7,TSS vol in ml = 100,0,,OK,20220509T141203Z,PROVISIONAL
cb3b2c29-4a57-47a1-9c0b-f88120e50c56,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.RAW,A00000117967,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,TN,0.0668,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
438c11f9-33f2-4bf2-8162-d157a14963ae,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,DIC,13.32,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
eaf53970-7ad2-4882-8e29-734a54ab6619,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,DOC,2.666,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
f0651495-f033-4638-855c-ca6c714a949c,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,TDN,0.0641,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
ba11df60-e46e-4dfa-a94d-d1b1bb2c952d,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.RAW,A00000117967,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,TOC,2.853,milligramsPerLiter,"",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
959da1cb-1027-4cd8-9d81-c477e5271f35,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20210920.FIL,A00000118189,2021-09-20T16:09Z,2021-09-20T16:09Z,EcoCore_CSU,UV Absorbance (254 nm),0.0925,"","",1.7,"",0,,OK,20220509T141203Z,PROVISIONAL
8f6d5d7d-cc5c-494a-a667-3cf7737151f0,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.RAW.NUT,B00000039270,2021-10-05T16:30Z,2021-10-05T16:30Z,Florida International University,TP,0.039,milligramsPerLiter,,-1,"",0,,OK,20220509T141941Z,PROVISIONAL
db7dac39-5554-43ad-b466-eaa7a7f6295c,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,Fe,0.023,milligramsPerLiter,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
f07bf70e-c5be-4d00-b6d9-52cfbf572181,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,Mn,5e-04,milligramsPerLiter,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
aca49c4d-ce01-41f1-be63-c168e4a70493,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,Ca,1.052,milligramsPerLiter,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
cf843c56-844c-48fe-aaea-5f4b0d644da4,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,Mg,4.106,milligramsPerLiter,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
5ce2e9b1-5a13-4d9d-845f-bf014fb9fa7f,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,K,1.173,milligramsPerLiter,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
aa45b2ad-0529-492e-8d1d-d44b1cacaa2d,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,Na,0.392,milligramsPerLiter,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
f319980a-c53e-4574-8780-73d780f20602,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,Si,14.86,milligramsPerLiter,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
5cd720d6-7ed5-4bf6-a14f-433640f412fb,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL.NUT,B00000039277,2021-10-05T16:30Z,2021-10-05T16:30Z,Florida International University,Ortho - P,0.0277,milligramsPerLiter,,-1,"",0,,OK,20220509T141941Z,PROVISIONAL
04cc8cb2-e1b7-4e24-b370-a1d11be53dac,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL.NUT,B00000039277,2021-10-05T16:30Z,2021-10-05T16:30Z,Florida International University,NO2 - N,8e-04,milligramsPerLiter,,-1,"",0,,OK,20220509T141941Z,PROVISIONAL
480c1794-7aaf-4e22-88a6-e5a6b7d5e89b,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL.NUT,B00000039277,2021-10-05T16:30Z,2021-10-05T16:30Z,Florida International University,TDP,0.0383,milligramsPerLiter,,-1,"",0,,OK,20220509T141941Z,PROVISIONAL
9f766e86-3697-463f-8498-97f3a6fb6297,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL.NUT,B00000039277,2021-10-05T16:30Z,2021-10-05T16:30Z,Florida International University,NH4 - N,0.0109,milligramsPerLiter,,-1,"",0,,OK,20220509T141941Z,PROVISIONAL
db76f061-fac4-4ff8-a46f-f17f299868e9,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL.NUT,B00000039277,2021-10-05T16:30Z,2021-10-05T16:30Z,Florida International University,NO3+NO2 - N,0.0098,milligramsPerLiter,,-1,"",0,,OK,20220509T141941Z,PROVISIONAL
18f9e845-00c6-4dad-86de-88cd40c7dd97,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,HCO3,18.42,milligramsPerLiter,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
4b4a1940-e09c-401e-893d-60593a853d61,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,CO3,0.005,milligramsPerLiter,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
00f31d5e-c4fd-4a32-b2bc-c1b6c946cf14,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,TDS,90.02,milligramsPerLiter,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
e0906e81-4dbe-419e-87a9-c4c949056512,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,pH,8.04,pH,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
dd1a06b3-d47c-41bf-b74d-bc140eeddb63,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.RAW,A00000117973,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,TSS,4,milligramsPerLiter,,2.1,TSS vol in ml = 100,0,,OK,20220509T141941Z,PROVISIONAL
66fcce2b-a3d7-45ad-b7fc-b0f46ef27be6,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,DOC,2.101,milligramsPerLiter,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
0fe45cda-4bf9-4ac1-8762-4bf14f30a793,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,DIC,13.4,milligramsPerLiter,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
64b12920-ad83-4086-9876-17ec67009151,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,TDN,0.0731,milligramsPerLiter,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
dd1abfae-078d-4247-bb3f-bc10a832336e,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.RAW,A00000117973,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,TOC,2.478,milligramsPerLiter,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
6f531e63-62d6-4240-9cf3-e1a6c490c6e4,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.RAW,A00000117973,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,TN,0.1086,milligramsPerLiter,,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
663bacfe-a8e3-4990-bd83-3d5f2bcad861,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,UV Absorbance (280 nm),0.0474,"",,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
72c32d82-73ea-483f-897c-a9f55e16cc52,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211005.FIL,A00000117591,2021-10-05T16:30Z,2021-10-05T16:30Z,EcoCore_CSU,UV Absorbance (254 nm),0.0643,"",,2.1,"",0,,OK,20220509T141941Z,PROVISIONAL
d2aff44d-5b08-4007-a537-e5d220af2dd2,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL,A00000117372,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,Ca,1.221,milligramsPerLiter,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
f621d28b-0ab2-4965-9dbc-62571eea5db5,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL,A00000117372,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,DIC,14.48,milligramsPerLiter,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
fc18bd79-357e-4e2a-ba12-e00fcf1dab2a,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.RAW,A00000117970,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,TOC,3.044,milligramsPerLiter,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
462ff743-0bbd-401a-a715-76f669923647,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.RAW,A00000117970,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,TN,0.11,milligramsPerLiter,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
c7a5108d-a158-4f28-a4fa-d83cd3733f06,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL,A00000117372,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,DOC,2.707,milligramsPerLiter,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
41bd5d18-05d6-441c-a3b0-e271b2984405,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL,A00000117372,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,TDN,0.0963,milligramsPerLiter,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
5e71175d-b86d-46fe-9745-ddd09b2f93ca,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.RAW.NUT,B00000039274,2021-11-09T18:10Z,2021-11-09T18:10Z,Florida International University,TP,0.0079,milligramsPerLiter,"",-1,"",0,,OK,20220509T141937Z,PROVISIONAL
849e4405-e225-4bf7-b17a-3ea4fa994175,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL.NUT,B00000039269,2021-11-09T18:10Z,2021-11-09T18:10Z,Florida International University,TDP,0.0328,milligramsPerLiter,"",-1,"",0,,OK,20220509T141937Z,PROVISIONAL
9c47c441-9345-4af3-b47b-086f0847de69,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL.NUT,B00000039269,2021-11-09T18:10Z,2021-11-09T18:10Z,Florida International University,Ortho - P,0.0247,milligramsPerLiter,"",-1,"",0,,OK,20220509T141937Z,PROVISIONAL
206e52ac-4c41-46d1-a0b7-afc5cf1ac900,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL.NUT,B00000039269,2021-11-09T18:10Z,2021-11-09T18:10Z,Florida International University,NO3+NO2 - N,0.0028,milligramsPerLiter,"",-1,"",0,,OK,20220509T141937Z,PROVISIONAL
e26ec74b-d6d4-4e7a-97ec-42b753e46ede,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL.NUT,B00000039269,2021-11-09T18:10Z,2021-11-09T18:10Z,Florida International University,NH4 - N,8e-04,milligramsPerLiter,BDL,-1,"",0,,OK,20220509T141937Z,PROVISIONAL
9860da98-ab5e-4d60-b654-0c248c76b6eb,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL,A00000117372,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,HCO3,20.02,milligramsPerLiter,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
9dbaa63f-0584-4887-b93b-7ba0f18cbacd,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL,A00000117372,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,pH,8.09,pH,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
4b0df72e-353d-43b3-b43a-d7058cb8e0a0,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL,A00000117372,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,TDS,99.57,milligramsPerLiter,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
eafbbd7a-ddb5-4e26-a090-40d1cc238965,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL,A00000117372,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,CO3,0.005,milligramsPerLiter,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
e440585b-de3e-4d0b-a64b-23a61c0c0b45,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.RAW,A00000117970,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,TSS,6,milligramsPerLiter,"",0.4,TSS vol in ml = 100,0,,OK,20220509T141937Z,PROVISIONAL
f4cf474a-dbf4-4355-8e58-677b6b0bd96a,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL.NUT,B00000039269,2021-11-09T18:10Z,2021-11-09T18:10Z,Florida International University,NO2 - N,2e-04,milligramsPerLiter,BDL,-1,"",0,,OK,20220509T141937Z,PROVISIONAL
4c6c5ae0-8bd9-4aca-8b6b-98aa97c527ca,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL,A00000117372,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,Si,15.77,milligramsPerLiter,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
0477a928-e865-4446-8a33-61b0d597ca77,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL,A00000117372,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,Fe,0.035,milligramsPerLiter,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
54f630e1-d63f-49d1-9916-3dc0de3bcf1c,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL,A00000117372,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,Mn,5e-04,milligramsPerLiter,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
76dbaab9-42af-4014-8b2e-8670c1251676,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL,A00000117372,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,K,1.221,milligramsPerLiter,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
0d423e88-8ba3-4763-a9e6-4322daf59ad4,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL,A00000117372,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,Na,0.548,milligramsPerLiter,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
6439011b-2a0f-415c-8ca3-f84edfeed3fe,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211109.FIL,A00000117372,2021-11-09T18:10Z,2021-11-09T18:10Z,EcoCore_CSU,Mg,4.779,milligramsPerLiter,"",0.4,"",0,,OK,20220509T141937Z,PROVISIONAL
ad6cfa3d-f836-4852-ab5c-f50d24371fe5,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL,A00000283436,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,Mg,4.659,milligramsPerLiter,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
fe827b86-a597-431d-9a4b-e2764fc607b0,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL,A00000283436,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,Fe,0.04,milligramsPerLiter,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
c55e5314-ede3-4702-8e73-d2abf712f7f7,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL,A00000283436,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,K,1.21,milligramsPerLiter,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
3c2dfc3d-da92-4876-9a4f-26260539b330,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL,A00000283436,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,Na,0.556,milligramsPerLiter,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
e9765054-0929-49d4-bb92-34e16e527967,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL,A00000283436,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,Mn,5e-04,milligramsPerLiter,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
3df597e0-a57c-41c1-b946-a4fcb25cb92e,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL,A00000283436,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,Ca,1.198,milligramsPerLiter,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
7f0e7161-32fd-4d67-baf7-69108aa32c50,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL,A00000283436,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,Si,16.11,milligramsPerLiter,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
976ba071-dadb-4b3c-a965-ee48236ee6fb,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL,A00000283436,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,DOC,2.201,milligramsPerLiter,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
0707957e-519f-426a-8d17-9139740aa672,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL,A00000283436,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,TDN,0.1136,milligramsPerLiter,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
3311fdbb-ee99-46be-aa98-32ab8605b42d,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.RAW,A00000117972,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,TN,0.1244,milligramsPerLiter,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
db6d8ce1-7c64-4e48-879c-bc480bf2ee03,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL,A00000283436,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,DIC,14.83,milligramsPerLiter,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
2a941dff-6f61-49b2-9f8a-7c9a00c4946c,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.RAW,A00000117972,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,TOC,2.434,milligramsPerLiter,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
d2e61384-03e2-42bc-a1bd-d69bb9e4fc99,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.RAW.NUT,B00000039273,2021-11-22T17:30Z,2021-11-22T17:30Z,Florida International University,TP,0.0078,milligramsPerLiter,"",-1,"",0,,OK,20220509T141937Z,PROVISIONAL
df545017-f24a-4c55-aa6b-61b564288938,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL.NUT,B00000039279,2021-11-22T17:30Z,2021-11-22T17:30Z,Florida International University,NO2 - N,0.0024,milligramsPerLiter,"",-1,"",0,,OK,20220509T141937Z,PROVISIONAL
d486e2c3-b6d2-410f-ae7f-24f6d5bb92dc,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL.NUT,B00000039279,2021-11-22T17:30Z,2021-11-22T17:30Z,Florida International University,TDP,0.0376,milligramsPerLiter,"",-1,"",0,,OK,20220509T141937Z,PROVISIONAL
f32193f8-7aa6-483a-a5db-fb950eb0ec0a,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL.NUT,B00000039279,2021-11-22T17:30Z,2021-11-22T17:30Z,Florida International University,NH4 - N,0.0011,milligramsPerLiter,BDL,-1,"",0,,OK,20220509T141937Z,PROVISIONAL
840946e3-737e-427d-a8a8-877937837db5,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL.NUT,B00000039279,2021-11-22T17:30Z,2021-11-22T17:30Z,Florida International University,Ortho - P,0.0257,milligramsPerLiter,"",-1,"",0,,OK,20220509T141937Z,PROVISIONAL
5d0767f2-d6e8-4cac-866d-92bc8996fcd9,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL.NUT,B00000039279,2021-11-22T17:30Z,2021-11-22T17:30Z,Florida International University,NO3+NO2 - N,0.0025,milligramsPerLiter,"",-1,"",0,,OK,20220509T141937Z,PROVISIONAL
9eb18bc7-3790-4468-94b5-6f81987c1c2f,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL,A00000283436,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,pH,7.29,pH,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
88eadc28-b213-4c7b-819b-9b05f5dcb77a,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL,A00000283436,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,TDS,99.33,milligramsPerLiter,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
805ba263-8c52-43f3-a933-a1b6caa5440f,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL,A00000283436,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,CO3,0.005,milligramsPerLiter,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
e59588e3-6295-4281-9967-5d7574fb211c,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.FIL,A00000283436,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,HCO3,21.22,milligramsPerLiter,"",0.5,"",0,,OK,20220509T141937Z,PROVISIONAL
c12be092-e2ba-42ac-81e9-91abd5fd32e2,D12,BLDE,BLDE.AOS.S2,BLDE.SS.20211122.RAW,A00000117972,2021-11-22T17:30Z,2021-11-22T17:30Z,EcoCore_CSU,TSS,0,milligramsPerLiter,"",0.5,TSS vol in ml = 100,0,,OK,20220509T141937Z,PROVISIONAL
